student_id,total_classes,attendance_percentage,student_name,department,year,section,hostel_status,attendance_status
STU1878,50,86.0,Student_1878,MECH,2,D,Day Scholar,75% and Above
STU1879,50,80.0,Student_1879,CIVIL,3,A,Hostel,75% and Above
STU1880,50,82.0,Student_1880,CIVIL,1,C,Hostel,75% and Above
STU1881,50,88.0,Student_1881,AIML,1,B,Day Scholar,75% and Above
STU1882,50,88.0,Student_1882,EEE,4,A,Hostel,75% and Above
STU1883,50,76.0,Student_1883,AIML,2,B,Day Scholar,75% and Above
STU1884,50,92.0,Student_1884,CIVIL,4,A,Hostel,75% and Above
STU1885,50,86.0,Student_1885,MECH,2,C,Hostel,75% and Above
STU1886,50,80.0,Student_1886,CSE,1,C,Day Scholar,75% and Above
STU1887,50,78.0,Student_1887,CSE,3,B,Day Scholar,75% and Above
STU1888,50,82.0,Student_1888,MECH,2,C,Day Scholar,75% and Above
STU1889,50,68.0,Student_1889,CIVIL,1,D,Hostel,Below 75%
STU1890,50,76.0,Student_1890,IT,4,A,Day Scholar,75% and Above
STU1891,50,76.0,Student_1891,CSE,2,C,Day Scholar,75% and Above
STU1892,50,78.0,Student_1892,IT,3,D,Day Scholar,75% and Above
STU1893,50,76.0,Student_1893,CSE,4,B,Day Scholar,75% and Above
STU1894,50,88.0,Student_1894,CSE,4,D,Day Scholar,75% and Above
STU1895,50,96.0,Student_1895,EEE,1,B,Hostel,75% and Above
STU1896,50,86.0,Student_1896,EEE,2,B,Day Scholar,75% and Above
STU1897,50,88.0,Student_1897,ECE,4,A,Day Scholar,75% and Above
STU1898,50,82.0,Student_1898,AIML,3,A,Hostel,75% and Above
STU1899,50,76.0,Student_1899,MECH,2,D,Day Scholar,75% and Above
STU1900,50,78.0,Student_1900,MECH,3,A,Day Scholar,75% and Above
STU1901,50,84.0,Student_1901,MECH,4,A,Day Scholar,75% and Above
STU1902,50,90.0,Student_1902,ECE,3,A,Day Scholar,75% and Above
STU1903,50,76.0,Student_1903,EEE,1,D,Day Scholar,75% and Above
STU1904,50,94.0,Student_1904,CIVIL,3,C,Hostel,75% and Above
STU1905,50,82.0,Student_1905,IT,2,A,Hostel,75% and Above
STU1906,50,74.0,Student_1906,IT,3,A,Hostel,Below 75%
STU1907,50,76.0,Student_1907,CIVIL,3,D,Day Scholar,75% and Above
STU1908,50,82.0,Student_1908,ECE,1,C,Hostel,75% and Above
STU1909,50,80.0,Student_1909,CIVIL,3,A,Day Scholar,75% and Above
STU1910,50,72.0,Student_1910,MECH,3,B,Day Scholar,Below 75%
STU1911,50,82.0,Student_1911,AIML,4,D,Day Scholar,75% and Above
STU1912,50,66.0,Student_1912,CSE,4,A,Hostel,Below 75%
STU1913,50,80.0,Student_1913,IT,2,A,Hostel,75% and Above
STU1914,50,80.0,Student_1914,EEE,4,B,Hostel,75% and Above
STU1915,50,78.0,Student_1915,EEE,4,B,Day Scholar,75% and Above
STU1916,50,82.0,Student_1916,ECE,4,D,Hostel,75% and Above
STU1917,50,78.0,Student_1917,EEE,4,D,Day Scholar,75% and Above
STU1918,50,84.0,Student_1918,MECH,1,B,Hostel,75% and Above
STU1919,50,82.0,Student_1919,IT,4,D,Hostel,75% and Above
STU1920,50,76.0,Student_1920,CIVIL,1,B,Day Scholar,75% and Above
STU1921,50,78.0,Student_1921,MECH,1,A,Day Scholar,75% and Above
STU1922,50,92.0,Student_1922,ECE,4,B,Hostel,75% and Above
STU1923,50,86.0,Student_1923,MECH,3,B,Hostel,75% and Above
STU1924,50,90.0,Student_1924,CIVIL,1,C,Hostel,75% and Above
STU1925,50,80.0,Student_1925,AIML,3,B,Day Scholar,75% and Above
STU1926,50,76.0,Student_1926,ECE,3,B,Day Scholar,75% and Above
STU1927,50,82.0,Student_1927,AIML,4,C,Hostel,75% and Above
STU1928,50,86.0,Student_1928,CSE,2,D,Hostel,75% and Above
STU1929,50,90.0,Student_1929,AIML,4,C,Day Scholar,75% and Above
STU1930,50,74.0,Student_1930,CSE,2,A,Hostel,Below 75%
STU1931,50,86.0,Student_1931,CSE,2,C,Day Scholar,75% and Above
STU1932,50,84.0,Student_1932,AIML,4,A,Day Scholar,75% and Above
STU1933,50,76.0,Student_1933,ECE,4,D,Day Scholar,75% and Above
STU1934,50,80.0,Student_1934,CIVIL,2,C,Day Scholar,75% and Above
STU1935,50,72.0,Student_1935,MECH,4,C,Day Scholar,Below 75%
STU1936,50,72.0,Student_1936,MECH,2,D,Day Scholar,Below 75%
STU1937,50,80.0,Student_1937,CIVIL,3,A,Hostel,75% and Above
STU1938,50,72.0,Student_1938,IT,4,C,Day Scholar,Below 75%
STU1939,50,84.0,Student_1939,IT,3,A,Day Scholar,75% and Above
STU1940,50,84.0,Student_1940,CSE,1,C,Hostel,75% and Above
STU1941,50,84.0,Student_1941,CSE,3,B,Day Scholar,75% and Above
STU1942,50,82.0,Student_1942,ECE,3,C,Hostel,75% and Above
STU1943,50,78.0,Student_1943,EEE,2,D,Day Scholar,75% and Above
STU1944,50,78.0,Student_1944,AIML,3,D,Hostel,75% and Above
STU1945,50,80.0,Student_1945,CSE,4,A,Hostel,75% and Above
STU1946,50,76.0,Student_1946,MECH,2,C,Day Scholar,75% and Above
STU1947,50,74.0,Student_1947,ECE,1,A,Day Scholar,Below 75%
STU1948,50,80.0,Student_1948,AIML,4,A,Day Scholar,75% and Above
STU1949,50,82.0,Student_1949,ECE,1,B,Day Scholar,75% and Above
STU1950,50,80.0,Student_1950,AIML,3,B,Hostel,75% and Above
STU1951,50,82.0,Student_1951,AIML,4,D,Hostel,75% and Above
STU1952,50,82.0,Student_1952,CIVIL,4,A,Hostel,75% and Above
STU1953,50,86.0,Student_1953,CSE,1,D,Day Scholar,75% and Above
STU1954,50,86.0,Student_1954,ECE,4,C,Hostel,75% and Above
STU1955,50,76.0,Student_1955,ECE,4,A,Day Scholar,75% and Above
STU1956,50,86.0,Student_1956,CIVIL,4,A,Day Scholar,75% and Above
STU1957,50,92.0,Student_1957,MECH,3,C,Hostel,75% and Above
STU1958,50,84.0,Student_1958,MECH,1,C,Day Scholar,75% and Above
STU1959,50,84.0,Student_1959,IT,4,D,Hostel,75% and Above
STU1960,50,82.0,Student_1960,CSE,2,D,Day Scholar,75% and Above
STU1961,50,88.0,Student_1961,CSE,2,C,Hostel,75% and Above
STU1962,50,92.0,Student_1962,EEE,2,D,Day Scholar,75% and Above
STU1963,50,80.0,Student_1963,CIVIL,2,C,Hostel,75% and Above
STU1964,50,82.0,Student_1964,MECH,3,A,Hostel,75% and Above
STU1965,50,96.0,Student_1965,AIML,4,A,Day Scholar,75% and Above
STU1966,50,76.0,Student_1966,ECE,1,B,Day Scholar,75% and Above
STU1967,50,90.0,Student_1967,CSE,4,A,Hostel,75% and Above
STU1968,50,86.0,Student_1968,ECE,3,C,Day Scholar,75% and Above
STU1969,50,78.0,Student_1969,ECE,2,D,Day Scholar,75% and Above
STU1970,50,88.0,Student_1970,EEE,3,B,Day Scholar,75% and Above
STU1971,50,80.0,Student_1971,MECH,4,D,Hostel,75% and Above
STU1972,50,86.0,Student_1972,CSE,1,C,Hostel,75% and Above
STU1973,50,88.0,Student_1973,ECE,3,A,Day Scholar,75% and Above
STU1974,50,80.0,Student_1974,CSE,1,B,Day Scholar,75% and Above
STU1975,50,84.0,Student_1975,AIML,3,C,Hostel,75% and Above
STU1976,50,84.0,Student_1976,EEE,1,B,Day Scholar,75% and Above
STU1977,50,80.0,Student_1977,AIML,1,B,Hostel,75% and Above
STU1978,50,84.0,Student_1978,CSE,2,A,Day Scholar,75% and Above
STU1979,50,88.0,Student_1979,IT,1,C,Day Scholar,75% and Above
STU1980,50,90.0,Student_1980,CSE,2,D,Day Scholar,75% and Above
STU1981,50,80.0,Student_1981,MECH,4,B,Hostel,75% and Above
STU1982,50,86.0,Student_1982,ECE,4,B,Hostel,75% and Above
STU1983,50,88.0,Student_1983,ECE,2,D,Hostel,75% and Above
STU1984,50,78.0,Student_1984,AIML,2,C,Hostel,75% and Above
STU1985,50,84.0,Student_1985,EEE,3,B,Day Scholar,75% and Above
STU1986,50,74.0,Student_1986,IT,3,B,Day Scholar,Below 75%
STU1987,50,94.0,Student_1987,CIVIL,3,B,Hostel,75% and Above
STU1988,50,74.0,Student_1988,ECE,4,C,Day Scholar,Below 75%
STU1989,50,84.0,Student_1989,MECH,3,C,Day Scholar,75% and Above
STU1990,50,80.0,Student_1990,AIML,1,D,Hostel,75% and Above
STU1991,50,72.0,Student_1991,AIML,1,C,Day Scholar,Below 75%
STU1992,50,80.0,Student_1992,CIVIL,3,C,Day Scholar,75% and Above
STU1993,50,88.0,Student_1993,MECH,1,A,Hostel,75% and Above
STU1994,50,72.0,Student_1994,EEE,4,D,Day Scholar,Below 75%
STU1995,50,76.0,Student_1995,MECH,1,B,Day Scholar,75% and Above
STU1996,50,90.0,Student_1996,EEE,4,C,Day Scholar,75% and Above
STU1997,50,78.0,Student_1997,MECH,2,B,Hostel,75% and Above
STU1998,50,76.0,Student_1998,MECH,2,B,Hostel,75% and Above
STU1999,50,84.0,Student_1999,CSE,2,A,Day Scholar,75% and Above
STU2000,50,74.0,Student_2000,AIML,2,C,Day Scholar,Below 75%
